ID,C1,C2,A_0,A_1,A_2,TV1_0,TV1_1,TV1_2,M_0,M_1,M_2,Y_0,Y_1,Y_2
3824,1,0,0,1,0,1,0,0,1.202904761,0.709145028,0.687439743,0,1,1
3825,1,0,1,0,0,1,1,1,0.239042951,0.418624578,0.454372693,1,1,0
3826,0,0,0,0,0,1,0,0,0.281236671,0.691405228,0.394738463,1,1,1
3827,0,0,0,0,0,1,1,1,1.229745361,1.100321428,1.167546343,1,1,1
3828,0,0,0,0,0,1,0,1,0.606214361,0.558198728,0.420348375,1,1,1
3829,0,0,1,1,1,1,1,0,0.485112261,0.656946028,0.318754983,0,1,1
3830,0,0,0,1,1,1,0,1,0.052692161,0.576826028,0.867859343,1,1,1
3831,0,0,0,0,0,0,0,0,0.965797561,0.868242728,1.060213643,1,1,1
3832,0,0,1,1,1,0,0,0,0.069786861,0.260227328,0.170724443,0,0,0
3833,0,0,0,0,0,1,1,1,1.318860561,0.965366528,0.625801043,0,1,1
3834,0,1,0,1,1,1,1,1,0.510342061,0.545427248,0.369651663,1,1,1
3835,0,1,0,1,0,1,0,0,1.542547761,0.802248328,0.694075643,0,1,1
3836,0,0,1,1,0,0,0,0,0.349426961,0.599184228,1.118692543,1,1,1
3837,0,0,0,0,0,1,1,0,0.600400361,0.822445028,0.788170343,0,0,0
3838,1,0,0,1,0,0,0,1,0.056541961,0.495181808,0.207891443,0,0,1
3839,0,0,0,0,0,0,0,0,-0.009933839,1.284648128,0.042762543,1,0,1
3840,1,1,0,0,0,0,0,0,0.221583731,0.395186008,0.354131073,1,1,1
3841,0,0,0,0,0,0,0,0,1.542547761,0.701824228,0.687439743,0,0,0
3842,0,0,1,1,1,1,0,0,0.635708861,0.491868588,0.298712143,1,1,1
3843,0,0,0,0,0,0,0,1,0.573499161,0.339853128,0.337260563,1,1,1
3844,0,0,0,0,0,0,0,0,0.661406861,0.616986928,0.665246743,0,1,0
3845,1,0,1,1,1,1,1,1,0.424985661,0.684337928,0.278317543,1,1,1
3846,0,0,0,0,0,0,0,0,0.138535661,0.281621628,0.155265143,0,0,0
3847,0,0,0,0,0,1,1,1,0.234636351,0.457754735,0.304034143,1,1,0
3848,0,0,1,1,1,1,1,1,0.264263576,0.187645728,0.187174443,1,1,1
3849,0,0,0,0,0,0,0,0,0.125822561,0.663364228,0.822274243,0,0,0
3850,0,0,0,0,0,1,0,0,1.542547761,1.166553428,0.794140743,1,0,0
3851,0,0,0,0,0,0,0,1,0.161263161,1.196451128,0.516158143,0,0,1
3852,0,0,0,0,0,1,1,1,1.542547761,0.422394678,0.856040743,1,1,0
3853,0,0,1,1,1,0,0,0,0.261195087,0.330884628,0.654783643,0,1,1
3854,0,0,0,0,0,0,0,0,0.408222161,0.46124761,0.650409243,1,1,1
3855,0,0,0,0,0,1,1,1,0.426643461,0.069877928,-0.085625457,1,1,1
3856,1,0,1,1,1,1,0,1,0.287991031,0.582468928,0.337417243,1,1,1
3857,0,0,1,1,1,0,0,0,1.134888461,0.221278528,0.552793643,0,1,0
3858,0,0,0,0,0,0,0,0,0.268185513,0.412179018,0.382031083,1,1,0
3859,0,0,0,0,0,1,1,0,-0.397542139,-0.071629772,0.141315343,1,1,1
3860,0,1,1,1,0,0,1,1,1.015937507,0.550784498,0.760366574,0,1,1
3861,1,0,0,0,0,0,0,1,0.089884761,0.301073928,0.193909243,0,0,0
3862,0,0,1,1,1,0,0,0,0.524845761,1.551236428,1.154972143,0,1,1
3863,1,0,1,1,1,1,1,1,-0.131085439,0.035955528,-0.028785257,1,1,1
3864,0,0,1,0,0,0,1,0,1.085655561,0.691405228,0.690730643,0,0,0
3865,0,1,1,1,1,1,1,1,0.358822875,0.448563578,0.39666006,1,1,1
3866,0,1,1,1,1,1,1,1,0.189382792,0.346432721,0.287538871,1,1,1
3867,0,1,1,1,1,0,0,0,0.834157825,1.620464211,0.704598531,0,0,0
3868,0,1,1,1,1,1,1,1,0.31910991,0.493990054,0.740547105,1,1,1
3869,0,1,0,1,1,0,0,0,0.890158177,0.81456217,1.080228413,0,0,0
3870,1,1,1,1,1,1,1,1,-0.077290922,0.175756013,0.054411408,1,1,1
3871,1,1,0,0,1,0,1,0,0.075728849,0.59021317,0.784107759,0,0,1
3872,1,1,0,0,0,1,1,1,1.141350031,1.103041833,0.95727472,0,0,1
3873,1,0,0,1,1,0,1,0,0.741753361,0.891077828,0.550500343,0,1,1
3874,1,0,1,1,0,0,0,0,0.443160561,0.180751628,1.370321643,0,1,1
3875,1,0,1,1,1,0,0,0,-0.320751739,-0.052435672,0.392868883,0,0,0
3876,1,0,0,0,0,1,1,1,0.051853761,0.049026728,0.190357943,1,1,1
3877,1,0,1,1,1,1,1,0,-0.402585639,-0.356306293,-0.294217557,1,1,1
3878,1,0,0,0,0,1,1,1,-0.167403839,-0.125366072,-0.185120457,1,1,0
3879,0,0,0,0,0,1,0,1,0.240945791,0.142358228,0.099805443,0,1,1
3880,1,0,1,1,1,1,1,1,1.034948261,0.384621438,-0.068249757,1,1,1
3881,0,0,1,1,1,1,0,0,-0.162813839,-0.039758272,-0.053766157,1,1,1
3882,0,0,0,0,0,1,0,0,0.381894961,0.425879028,0.401956263,1,1,1
3883,0,1,0,0,0,0,1,0,0.854524136,1.147693044,0.222029992,1,1,1
3884,1,1,0,0,0,0,1,1,-0.065106183,0.042872434,0.083655283,0,0,0
3885,1,0,0,0,0,1,1,1,-0.284762799,-0.068705315,-0.176954821,1,1,1
3886,0,0,1,1,1,1,1,0,0.531124461,0.785809528,0.699982143,1,1,1
3887,0,0,0,0,0,1,1,1,0.648714761,0.778831128,0.756025543,0,1,1
3888,0,0,0,0,0,1,0,1,0.410094561,0.861422828,0.832489443,1,1,1
3889,0,0,0,0,0,0,0,0,0.492155361,0.862609028,0.783179143,1,0,1
3890,1,0,0,0,0,1,1,1,0.232099141,0.442752298,0.269552343,1,1,1
3891,0,0,0,1,1,1,0,0,-0.292679739,0.044731828,0.090079543,1,1,1
3892,1,1,1,1,1,1,1,1,0.226347931,0.127168512,0.341692082,1,1,1
3893,0,1,0,0,0,1,1,1,0.156237319,0.287944637,0.398898481,0,0,0
3894,0,1,1,1,1,1,1,1,-0.060523331,0.071257358,0.036958381,1,1,1
3895,1,0,0,0,0,1,1,1,0.497839961,0.872875728,0.812774143,0,1,1
3896,0,0,0,0,0,1,0,0,0.323774951,1.062110028,0.569665043,0,0,1
3897,1,1,1,1,1,1,1,1,0.00144139,0.379660999,0.04244028,1,1,1
3898,1,1,0,0,0,0,0,0,0.728271425,0.373660621,1.371197387,1,0,1
3899,1,1,1,1,1,1,1,1,0.171001226,0.24088124,0.250458345,1,1,1
3900,1,1,1,1,0,1,1,0,0.802365005,0.291282928,0.29534895,1,1,1
3901,1,1,0,1,1,1,1,1,0.155386061,0.326650565,0.036333963,1,1,1
3902,1,1,1,1,1,1,1,1,0.001176685,0.216356656,0.018552199,0,1,1
3903,1,0,0,0,1,0,0,0,0.100987761,0.809379428,0.918680943,1,1,1
3904,0,0,0,0,0,0,0,0,0.150733161,0.674081928,0.976929843,1,1,1
3905,1,0,1,1,1,0,0,0,0.019397361,0.145932028,-0.040045157,1,0,0
3906,0,0,1,1,1,0,0,0,0.204396181,0.726806128,0.765765343,1,1,1
3907,1,0,1,1,1,0,0,0,1.522504561,1.025474828,1.280394543,0,0,1
3908,0,1,1,1,1,0,0,0,0.134436261,0.751620828,0.255662243,0,0,0
3909,0,1,0,0,1,1,1,1,0.838082135,1.011943346,1.116252169,1,0,0
3910,0,1,1,1,1,1,1,1,-0.065058171,0.128115421,0.07660003,1,1,1
3911,0,0,1,0,0,0,0,0,0.225756802,1.338814678,1.340966627,1,0,0
3912,0,0,1,1,1,1,0,1,0.332677551,0.661860728,0.558992243,1,1,1
3913,0,1,0,0,0,0,1,0,0.749575377,0.149939632,0.284661844,1,1,1
3914,0,1,1,1,1,1,0,0,-0.047804385,0.036320871,-0.076104716,1,1,1
3915,1,0,0,0,0,1,1,1,0.291002741,0.433526678,0.329699073,0,1,1
3916,0,0,0,0,0,1,1,0,0.602562861,0.754158828,0.875188243,1,1,1
3917,1,0,0,0,0,1,0,0,0.511878461,0.616034128,0.612221043,1,1,1
3918,1,0,0,0,0,1,1,1,0.681052161,0.930031828,0.963082643,0,1,1
3919,0,0,1,1,0,0,0,0,0.468825061,0.194617828,0.523218443,0,0,0
3920,1,1,1,1,1,1,1,1,0.537097633,0.616881823,0.553388193,1,1,1
3921,0,1,1,1,1,0,1,1,0.098250196,0.247381663,0.214801743,1,1,1
3922,1,0,1,1,1,1,1,1,-0.237417817,-0.045416826,-0.012673781,1,1,1
3923,1,0,1,1,1,0,0,0,0.472194561,0.627824828,0.574449843,1,1,1
3924,0,0,1,1,1,1,0,0,0.593798961,0.726404028,0.432742643,1,1,1
3925,1,0,1,1,1,1,0,1,-0.052999239,0.140624828,0.080318843,1,1,0
3926,0,0,1,1,1,0,1,1,1.542547761,0.930276828,1.267479543,1,1,1
3927,0,0,0,0,0,1,1,0,-0.087155739,0.406217848,0.001047343,1,0,0
3928,0,0,1,1,1,1,1,0,0.143671461,-0.134510772,0.351852843,1,0,1
3929,0,0,0,0,0,1,1,1,0.889007361,0.657202728,0.083604743,0,0,1
3930,1,0,0,0,0,1,1,0,0.898192961,0.501176688,0.680576243,1,1,1
3931,1,1,1,1,1,0,0,0,0.170916565,0.10054574,0.317237466,0,0,0
3932,1,1,0,0,0,1,1,1,0.0913409,0.603380969,0.690131858,1,1,1
3933,0,1,0,0,0,0,0,1,0.201403671,0.053301328,-0.110978257,1,1,1
3934,0,1,1,1,0,1,1,1,0.082869161,0.545755198,0.069158943,1,1,1
3935,0,0,0,0,0,0,1,0,0.125434261,1.147178528,1.323699243,1,1,1
3936,0,0,0,0,0,1,0,0,0.849249861,0.749723728,0.355111773,1,1,1
3937,0,0,1,0,1,1,0,0,0.670356061,0.373402558,1.151672843,1,1,1
3938,0,0,0,0,0,1,1,1,1.542547761,1.116305228,0.460104813,1,1,1
3939,0,0,0,0,0,0,0,0,0.675813961,0.732886628,1.206777043,0,0,1
3940,1,0,0,0,0,1,1,1,0.960673361,0.665167428,0.443136693,1,0,0
3941,0,0,0,0,0,0,0,0,1.121832761,1.732254628,0.969253743,1,1,1
3942,0,0,1,1,1,0,0,0,-0.192545939,0.056198828,-0.152888657,1,0,1
3943,0,0,1,1,1,1,1,1,0.295081751,0.012486628,0.936791743,1,1,1
3944,0,0,0,0,0,1,1,0,0.495518361,0.048732428,0.804757143,1,1,1
3945,0,0,0,0,0,1,1,1,1.021447661,1.732254628,0.985556143,1,1,0
3946,0,0,0,0,0,1,1,1,0.275544171,0.328753628,0.289838943,0,1,0
3947,0,0,0,0,0,1,1,1,0.010976861,0.101713528,0.340108863,1,1,1
3948,1,0,1,1,0,0,0,0,1.243415761,1.022319628,0.785799143,1,1,1
3949,0,0,0,0,0,0,0,0,0.195698271,0.287499528,0.352075083,0,0,0
3950,0,0,0,0,0,0,1,0,0.905071161,0.616146328,0.800431943,1,0,0
3951,0,0,0,0,0,1,0,0,0.796002861,1.114017528,1.692888243,1,0,0
3952,0,0,0,0,1,1,1,1,0.416103561,0.724398128,0.538224043,1,1,0
3953,0,0,1,1,1,1,0,1,0.783761761,0.702750628,0.579591143,1,1,1
3954,0,0,0,0,0,1,0,1,0.582740661,0.705118128,0.818382543,1,1,1
3955,1,0,0,0,0,1,1,1,1.149734061,0.964907528,0.937455643,1,1,1
3956,0,0,1,1,1,1,1,1,0.126665061,0.868651028,0.918223243,1,1,1
3957,0,0,1,1,1,1,1,1,0.171413951,0.239293428,0.341243893,1,1,1
3958,0,0,0,0,0,0,0,0,0.343626221,0.452158957,1.301397343,1,1,1
3959,0,0,1,1,0,0,1,0,1.199512461,0.424005278,0.625801043,1,1,1
3960,1,0,0,0,0,1,0,1,-0.055262639,0.113903728,0.099585943,1,1,1
3961,0,0,1,1,1,0,0,0,0.574010961,0.657138628,0.459092643,1,1,0
3962,0,0,0,0,0,1,1,0,0.318071161,0.825710028,0.287232543,1,1,0
3963,0,0,1,1,1,1,1,1,0.948178461,0.843897128,0.881117443,0,0,0
3964,0,0,1,1,1,1,1,1,0.432507261,0.621799728,0.526152143,1,1,1
3965,1,0,0,0,0,0,1,0,0.371441661,0.523919018,0.740497143,0,1,0
3966,1,0,1,1,1,0,0,0,-0.025411239,0.230644128,0.301709843,0,0,0
3967,1,0,1,1,0,1,1,1,0.136838761,0.483909628,0.690730643,0,0,0
3968,0,0,0,1,1,1,0,0,0.515952361,0.435107878,0.344324563,1,0,0
3969,1,1,1,0,0,0,0,0,0.336867191,0.672983115,0.449358657,0,1,1
3970,1,1,1,1,0,0,0,0,0.177514211,0.58204787,0.7053705,1,1,0
3971,0,0,1,1,1,0,0,0,0.390867261,0.533208648,0.326049373,1,1,1
3972,0,0,1,1,0,1,0,0,1.472743561,0.616874128,0.625801043,0,1,1
3973,1,0,0,0,0,0,0,0,0.267591529,0.065908728,0.334754173,0,1,0
3974,0,0,0,0,0,1,0,0,0.093273761,-0.008838872,-0.060723957,1,1,1
3975,1,0,1,1,1,1,1,1,-0.010598039,0.162594728,0.120469243,1,1,1
3976,0,1,1,1,1,1,1,1,-0.020799428,0.153715467,0.033611521,1,1,1
3977,1,0,0,1,1,0,1,0,0.769460961,0.215312628,0.825951343,0,1,1
3978,0,0,1,1,1,1,1,1,-0.065235039,0.876784728,0.044640843,1,1,1
3979,0,0,0,0,0,0,0,0,1.090193261,0.670041628,0.662732043,1,1,1
3980,0,0,1,1,1,0,1,0,-0.123284839,0.327767828,0.386307793,0,0,0
3981,0,0,0,0,0,1,1,1,-0.094350139,0.310432828,0.561759143,1,0,0
3982,0,0,1,1,1,1,1,0,0.119153661,0.260082528,0.191451243,1,1,1
3983,1,0,1,1,1,0,0,0,0.637570761,0.964881028,0.822395243,0,0,0
3984,0,0,0,0,0,1,1,0,-0.150597639,0.020511228,0.214272443,1,1,0
3985,1,0,1,1,1,1,0,1,-0.048461839,0.119958228,0.126858643,1,1,1
3986,1,0,0,0,0,0,1,1,-0.546013161,-0.059095072,0.627497643,1,1,1
3987,0,0,1,0,0,1,1,0,0.634798761,0.395967248,0.302705943,1,1,1
3988,0,0,1,1,1,1,1,1,0.367887961,1.082107928,0.780370043,1,1,1
3989,0,0,1,1,1,1,0,0,-0.033792539,0.132888528,0.122732743,0,1,1
3990,0,0,0,0,0,1,1,1,-0.160605439,-0.019645672,-0.064096257,1,1,1
3991,0,0,1,1,0,0,1,0,0.689384561,0.886613928,0.685738843,0,0,1
3992,0,0,0,1,1,1,1,1,1.439253561,0.444627908,0.483478243,1,1,1
3993,1,0,0,1,1,1,0,1,0.315965411,0.463045389,0.417680576,1,1,1
3994,0,0,0,0,0,1,1,1,-0.033782239,0.100108228,0.493606053,0,0,1
3995,1,1,0,0,0,0,0,0,0.598141134,0.758287108,0.68114604,0,0,1
3996,1,1,0,1,1,1,1,1,-0.245866656,-0.057942445,-0.122584418,1,1,1
3997,1,1,1,1,1,1,0,1,0.23098604,0.096377617,0.015587196,1,0,1
3998,1,1,1,1,1,1,1,0,0.022624493,0.435857827,0.464434184,1,1,1
3999,0,1,0,0,1,1,1,0,0.593151778,0.429478517,0.598691553,1,1,1
4000,0,1,1,1,1,0,1,1,0.460960925,0.291924214,0.616831422,1,1,1
4001,0,0,0,0,0,0,0,0,0.194529641,0.534667878,0.138259143,1,1,0
4002,0,0,1,1,1,0,0,1,1.006510961,0.396311178,0.788675143,0,0,0
4003,0,0,0,0,0,0,0,0,0.922173961,0.770948528,0.740497143,0,0,1
4004,0,0,0,0,0,0,0,0,1.542547761,1.449997528,0.725511543,0,0,0
4005,0,0,1,1,1,1,1,1,0.200363241,0.478234668,0.570718243,0,1,1
4006,0,0,0,0,0,1,0,1,1.165378261,0.701824228,1.498875043,1,1,1
4007,0,0,0,0,0,1,1,1,1.054577661,0.422793488,1.065143143,1,1,1
4008,0,0,1,0,0,0,0,1,0.688576361,1.114034528,0.42041419,0,0,0
4009,0,0,1,1,1,0,0,0,0.169270431,0.855775128,1.114266543,0,0,0
4010,0,0,1,1,1,1,1,1,0.809425061,1.004145528,0.737374843,1,1,1
4011,1,0,1,1,1,0,0,0,-0.430530139,-0.151067972,-0.346658857,0,0,0
4012,0,0,0,0,0,0,0,0,1.501713561,0.525159738,0.763546843,0,1,1
4013,0,0,0,0,0,0,0,0,0.038645561,0.182459828,0.165255943,1,0,0
4014,0,0,1,1,1,0,1,0,-0.194117739,-0.041026472,-0.228425957,1,1,1
4015,0,0,0,0,0,1,1,1,0.594138161,0.410867468,1.357117143,1,1,1
4016,1,0,1,1,1,0,1,1,0.404421461,0.434244308,0.456503783,0,1,1
4017,0,0,1,1,1,0,0,0,-0.065245439,-0.052947672,0.088382243,1,0,1
4018,0,0,1,1,1,0,0,1,0.814588561,0.676367428,0.592496643,1,1,1
4019,1,0,0,0,0,1,0,0,0.301459711,0.917432328,1.295779443,1,1,1
4020,0,0,0,0,0,0,0,0,1.246873261,1.406595428,0.788170343,0,0,0
4021,0,0,0,0,0,0,0,0,0.420086361,0.601734228,0.862846143,1,1,0
4022,0,0,0,0,1,0,0,1,0.599448861,0.241381828,0.396179543,1,0,0
4023,1,0,1,0,0,1,1,1,0.736781961,0.931021028,0.963863243,1,1,1
4024,1,0,0,0,0,1,1,1,0.726758561,1.732254628,0.913738943,1,1,1
4025,0,0,1,1,1,1,1,1,-0.089320139,0.127090528,0.133335643,1,1,1
4026,0,0,0,0,0,0,0,1,0.095182561,0.481236918,0.530210643,1,1,1
4027,0,0,0,0,0,0,0,1,0.220756771,0.610479628,0.223398943,1,1,1
4028,0,0,1,1,1,0,0,0,0.604171561,1.050735228,0.763400943,1,1,1
4029,0,0,0,0,0,0,0,1,0.734995961,0.774893028,0.820588043,0,0,0
4030,0,1,1,1,1,1,0,0,-8.46E-05,0.008591591,1.237407192,1,1,1
4031,0,1,1,1,1,0,0,0,0.327013031,0.157358205,0.083811685,0,1,1
4032,1,0,1,1,1,1,1,0,0.166415931,0.568701128,0.288669143,1,1,1
4033,0,0,0,0,0,0,0,0,0.843594961,0.647664428,0.687439743,0,0,0
4034,0,0,1,0,0,0,0,0,0.356544091,1.252799828,0.831171243,1,1,1
4035,0,0,0,0,0,0,1,1,0.680145561,0.341406628,0.319662483,1,1,1
4036,0,0,1,1,1,0,0,0,0.051501861,0.211286328,0.139673243,1,1,1
4037,1,0,0,0,0,1,1,1,0.118541561,0.242244428,0.397737643,1,1,1
4038,0,1,0,0,1,1,1,1,1.011720062,1.143418264,0.912295207,0,0,0
4039,0,0,1,1,1,1,1,1,0.102539861,0.405908858,0.129739343,1,1,1
4040,0,0,1,0,1,0,0,0,0.817758261,0.764877928,1.692888243,1,1,0
4041,0,0,0,0,0,0,1,0,0.554669561,0.757727528,0.782301843,1,1,1
4042,0,0,1,1,1,1,0,0,0.297336151,0.457536591,0.351187813,1,1,1
4043,0,0,0,0,0,1,1,0,0.604134161,0.274681528,0.229472243,1,1,1
4044,0,0,0,0,0,1,1,1,-0.546013161,-0.182707972,-0.348288357,1,0,1
4045,1,1,1,1,1,1,1,0,-0.041859537,0.212597718,0.152011856,1,1,1
4046,0,1,1,1,1,1,1,1,0.793289841,0.938895946,0.634302527,1,1,1
4047,1,0,0,0,0,1,0,0,0.751999961,0.423061578,0.447664023,1,1,1
4048,0,0,0,0,0,1,1,1,-0.078399939,0.107376128,0.064455743,1,1,1
4049,0,0,0,0,0,1,0,1,0.454141361,0.800256728,0.120396843,0,0,0
4050,0,0,0,0,1,1,1,1,-0.138462639,0.320105028,0.218847643,1,1,1
4051,0,0,1,1,1,1,1,1,0.779948961,0.036379628,0.832671843,1,1,1
4052,0,0,1,1,0,0,0,1,0.510564061,0.714192028,0.270163843,1,1,1
4053,1,1,1,1,1,1,0,1,0.216877293,0.043051452,1.004957244,1,1,1
4054,1,0,0,0,1,1,1,0,-0.030205039,0.092790728,0.078433443,1,0,0
4055,1,0,1,1,1,1,1,1,-0.458769739,0.086940128,-0.290354857,1,1,1
4056,1,0,1,1,1,0,0,0,-0.169344839,-0.322055372,0.148330143,1,1,1
4057,0,1,1,1,1,1,1,1,-0.281312239,-0.126084372,-0.138711457,1,1,1
4058,0,0,1,1,1,0,0,0,0.300547841,0.475365618,0.566935843,0,0,0
4059,0,0,0,0,0,1,1,1,0.927378661,0.658867528,1.046380243,0,1,1
4060,0,0,1,1,1,0,0,0,0.644165261,0.748003928,0.675885843,0,1,0
4061,0,0,0,1,1,0,0,0,0.104973261,0.861161828,0.251425943,0,0,1
4062,0,0,0,0,0,1,1,1,0.593252661,0.831130428,0.426610703,1,1,1
4063,0,0,0,0,0,1,1,1,0.424964161,0.815216528,1.692888243,1,1,1
4064,0,0,1,1,1,0,0,0,0.178811551,0.037853428,0.059034743,1,1,1
4065,0,0,1,1,1,1,1,0,0.943383261,0.439419638,0.605574043,1,0,0
4066,0,0,0,0,0,0,0,0,0.378457061,0.841155828,0.428434363,1,1,1
4067,0,0,1,1,1,1,1,1,-0.120356539,0.278959828,0.026342943,1,1,1
4068,0,0,1,1,1,0,0,0,1.034609361,1.292446128,0.379278313,0,0,1
4069,0,0,1,1,1,0,0,0,0.251664821,0.368740328,0.273364443,1,1,1
4070,0,1,1,1,1,1,1,1,0.044476003,0.199669367,0.061365887,1,1,1
4071,0,0,1,1,1,1,1,1,0.624483261,0.780012028,0.706383943,1,1,1
4072,0,0,0,0,0,1,0,1,0.184460681,1.047675128,0.387516153,1,1,1
4073,0,0,1,1,1,0,0,0,0.505306061,0.692979128,1.692829043,1,1,1
4074,0,1,1,1,1,1,1,1,0.751697332,0.826249992,0.251422132,1,1,1
4075,0,1,1,1,1,1,1,1,1.45589298,1.225894516,1.214064225,1,1,1
4076,0,0,1,0,1,1,0,0,-0.131631239,0.030409928,-0.037346557,1,1,1
4077,1,1,1,1,1,1,1,0,0.004257322,0.369279681,0.18669346,1,1,0
4078,1,1,1,1,1,1,1,1,0.569279909,0.483189685,0.442975227,1,1,1
4079,0,1,0,0,0,1,0,1,-0.208444774,-0.031156505,-0.068873003,1,0,0
4080,0,0,0,0,0,1,0,0,-0.062701239,0.092823128,0.027048743,1,1,1
4081,0,0,1,1,1,1,1,1,0.181207781,0.036563228,-0.084438857,1,1,1
4082,0,0,0,0,0,1,1,0,0.967012361,0.640829728,1.600693043,1,1,1
4083,0,0,0,0,0,1,1,1,1.241898761,1.059907128,0.438033203,0,1,0
4084,1,0,1,0,1,1,1,1,0.577199061,0.499163828,0.777386443,1,1,1
4085,0,1,0,0,0,0,0,1,0.064664361,0.253526128,0.260104043,1,0,1
4086,1,0,1,1,1,1,1,1,-0.203099239,-0.021609872,1.105049443,1,1,1
4087,0,0,0,0,0,1,1,1,0.572451161,0.441897408,0.909557043,1,0,1
4088,1,0,1,1,1,0,1,1,-0.236642139,-0.042198272,0.091384543,1,1,1
4089,0,0,1,1,1,1,0,1,0.578060561,0.525357678,0.313216243,1,1,1
4090,0,0,1,1,1,0,1,1,0.545549061,0.332825028,0.478171953,1,1,0
4091,1,0,0,1,1,0,0,1,0.748466561,0.298096528,0.332864133,0,0,1
4092,1,0,1,1,1,1,1,0,-0.546013161,0.379835428,0.331582953,1,1,1
4093,0,0,1,1,1,0,0,1,0.544745761,0.734345328,0.665968143,1,1,1
4094,1,0,0,1,1,0,0,0,0.742203261,1.047472528,1.191880843,1,1,1
4095,0,0,1,1,1,0,0,0,0.851249761,1.039670028,0.967592243,0,1,1
4096,0,0,1,1,1,1,0,0,0.810604761,0.997944028,1.336377543,1,1,1
4097,0,0,1,1,0,1,1,1,0.849636761,1.024942328,0.979856643,1,1,1
4098,0,0,0,1,1,0,0,0,0.942957461,0.947021628,1.508573043,1,1,1
4099,1,0,1,1,1,1,1,1,0.539888461,0.254328428,0.810070843,1,0,0
4100,0,0,1,1,1,0,1,0,0.834499761,0.723231028,1.366642443,0,0,0
4101,0,0,0,0,0,0,0,0,0.207508391,0.664001028,0.287044143,1,1,1
4102,0,0,0,0,0,1,1,0,0.342613621,0.798460628,0.832896243,0,0,0
4103,0,0,1,0,0,0,1,1,0.143683061,0.759060828,0.566237243,1,1,1
4104,0,0,1,1,0,1,1,1,0.292870271,0.768789128,0.582743843,1,1,1
4105,1,0,1,1,1,0,0,0,0.261746316,0.499586158,0.256754343,1,1,1
4106,1,0,1,1,1,1,0,1,-0.045273839,0.433894548,0.172756543,1,1,1
4107,0,0,1,0,0,1,0,1,0.769793861,-0.136897072,0.607183043,1,1,1
4108,0,0,0,0,0,1,1,1,0.066245561,0.118831828,-0.070233057,1,1,1
4109,1,0,0,0,0,1,0,1,0.807749661,0.591124528,0.41886719,0,0,1
4110,1,0,0,0,1,1,1,1,0.820405561,1.168655828,0.185822843,1,1,1
4111,0,0,0,0,0,0,0,0,0.548829161,0.624210328,0.717064843,0,0,0
4112,1,0,0,0,0,0,0,0,0.172537571,0.355071368,0.339604233,0,1,1
4113,0,0,0,0,0,0,1,0,0.908238561,1.121279228,0.844467443,1,1,1
4114,1,0,0,0,0,0,1,0,0.279891931,0.422420588,0.385717523,0,1,1
4115,1,0,0,0,1,1,1,1,0.008725561,0.346091328,0.109714143,1,1,1
4116,0,0,0,0,1,0,0,0,0.936872861,0.330778628,0.084785543,1,1,1
4117,1,0,1,1,1,0,1,0,0.059582961,0.016652828,-0.143708257,0,0,0
4118,0,0,1,1,1,0,0,0,0.385884961,0.281297428,0.249293843,1,1,1
4119,1,0,0,0,0,0,1,0,1.234939561,1.298617828,0.469974933,1,1,1
4120,0,0,0,0,0,0,0,1,-0.175194939,0.056248728,0.097315943,0,1,1
4121,0,0,0,0,1,0,1,0,0.274052974,0.671129728,0.275644343,1,1,1
4122,0,0,0,0,1,1,1,1,0.549624361,0.612908928,0.264349543,1,1,1
4123,0,0,1,1,1,1,0,1,1.090599161,1.074324428,0.396557823,1,1,1
4124,1,1,0,0,0,1,1,1,0.600641638,0.959281033,0.911597177,1,1,1
4125,1,1,1,1,1,1,1,1,0.419163898,0.656478485,0.265916049,1,1,1
4126,1,1,1,1,1,1,1,1,0.135796801,0.363810224,0.266853675,1,1,1
4127,0,0,0,0,0,0,1,1,0.261932813,0.612232328,0.711689943,1,1,1
4128,1,0,0,0,1,0,0,0,0.716434561,0.809410428,1.052328643,1,1,1
4129,1,0,1,1,1,1,0,1,0.521188661,0.121726728,0.224003243,0,0,0
4130,1,0,1,1,1,0,0,0,0.243828761,0.211810928,0.315666623,1,1,1
4131,0,0,0,0,0,0,0,0,0.830116461,1.284405928,0.951914643,1,1,1
4132,1,0,1,0,1,1,1,0,0.099316261,0.665167428,0.451014933,1,1,1
4133,1,0,1,1,1,1,1,1,0.434940561,0.889394128,0.703382843,1,1,1
4134,0,0,1,1,1,0,0,0,0.096029561,0.723231028,0.458829083,1,1,1
4135,0,0,0,0,0,1,1,1,-0.082061939,-0.164756972,0.139011143,1,1,1
4136,0,0,0,0,0,1,1,1,0.628699261,0.730097028,0.731582143,0,1,0
4137,1,0,1,1,1,1,0,0,0.072578761,0.488870588,0.137438743,0,0,0
4138,0,0,1,1,1,1,1,1,0.234540551,0.446253313,0.411178638,0,0,0
4139,1,0,0,0,0,1,0,0,0.576132261,0.184980628,0.797544143,1,1,1
4140,0,0,0,0,0,1,0,0,0.007448261,0.491850938,0.381384933,1,1,1
4141,1,0,0,0,1,0,0,0,0.129415161,0.298965828,0.491684003,0,0,1
4142,1,0,0,1,1,0,1,0,0.318450921,0.460232931,0.096081643,1,1,1
4143,0,0,0,0,1,1,1,1,-0.067747839,0.332893328,-0.395672679,0,1,1
4144,0,0,1,1,1,1,1,1,0.086653961,0.260482928,0.319559943,0,1,1
